IABK,Hamburg Bergetorf Trenner (TS),Bergetorf TS,,
IABL,Hamburg Blankenese (KS),Blankenese,,
IABLZ,Buchholz (Nordheide) (Uw),Buchholz(Nordh),,
IABOK,Bokel (Fwst),Bokel,,
IABR,Hamburg Bergedorf (ST),Bergedorf,,
IABT,Hamburg Berliner Tor (GW),Berliner Tor,,
IABTT,Hamburg Berliner Tor Trenner (TS),Berliner Tor TS,,
IADT,Hamburg Diebsteich (GW),Diebsteich,,
IADTT,Hamburg Diebsteich (TS),Diebsteich,,
IAE,Hamburg-Eidelstedt (Sp),Hmb-Eidelst,,
IAEBT,Hamburg Elbbrücken (TS),Elbbrücken,,
IAED,Hamburg Eidelstedt (GW),Eidelstedt,,
IAEDT,Hamburg Eidelstedt (TS),Eidelstedt,,
IAEG,Hamburg Waschanlage Elbgaustraße (ST),Elbgaustraße W,,
IAEL,Elmshorn (Uw),Elmshorn,,
IAES,Hamburg Elbgaustraße (ST),Elbgaustraße,,
IAFL,Hamburg Flottbek (GW),Flottbek,,
IAFLT,Hamburg Flottbek (TS),Flottbek,,
IAFU,Hamburg Flughafen (GW),Flughafen,,
IAH,Hamburg Hbf (Sp),Hamburg Hbf,,
IAHAR,Hamburg-Harburg (Uw),Hamburg-Harbg,,
IAHB,Hamburg Halstenbek (GW),Halstenbek,,
IAHBT,Hamburg Halstenbek (TS),Halstenbek,,
IAHF,Hamburg Heimfeld (GW),Heimfeld (GW),,
IAHFT,Hamburg Heimfeld (TS),Heimfeld (TS),,
IAHH,Hamburg Hauptbahnhof (KS),Hauptbahnhof,,
IAHHT,Hamburg Hauptbahnhof (TS),Hauptbahnhof TS,,
IAHI,Heide (Holst) (LUw),Heide (Holst),,
IAHM,Hamburg Hammerbrook (GW),Hammerbrook,,
IAHML,Husum (LUw),Husum,,
IAHR,Hamburg Harburg (GW),Harburg,,
IAHS,Hamburg Hasselbrook (GW),Hasselbrook,,
IAHST,Hamburg Hasselbrook (TS),Hasselbrook,,
IAHTT,Hamburg Harburg-Rathaus (TS),Harburg-Rathaus,,
IAJ,Jübek (Uw),Jübek,,
IAJG,Hamburg Jungfernstieg (TS),Jungfernstieg,,
IAKO,Hamburg Kornweide (GW),Kornweide (GW),,
IAKOT,Hamburg Kornweide (TS),Kornweide (TS),,
IAKR,Hamburg Kronsaalsweg (GW),Kronsaalsweg,,
IAKRI,Hamburg IGW Kronsaalsweg (GW),Kronsaalsweg IGW,,
IAKRT,Hamburg Kronsaalsweg (TS),Kronsaalsweg,,
IAKS,Hamburg Königsstrasse (TS),Königsstrasse,,
IAKW,Hamburg Kornweg (KS),Kornweg,,
IALB,Hamburg Landungsbrücken (GW),Landungsbrücken,,
IALBG,Lüneburg (Uw),Lüneburg,,
IALBT,Hamburg Landungsbrücken (TS),Landungsbrücken,,
IALE,Hamburg Lessingtunnel (GW),Lessingtunnel,,
IALET,Hamburg Lessingtunnel (TS),Lessingtunnel,,
IALF,Hamburg Langenfelde (KS),Langenfelde,,
IALFG,Hamburg Langenfelde (GW),Langenfelde,,
IALFT,Hamburg Langenfelde (TS),Langenfelde,,
IALG,Genin Umrichterwerk,Genin Urw,,
IALO,Hamburg Lohbrügge (GW),Lohbrügge (GW),,
IALOT,Hamburg Lohbrügge (TS),Lohbrügge (TS),,
IAM,Maschen (Sp),Maschen,,
IAME,Mechtersen (Sw),Mechtersen,,
IAML,Hamburg Mittlerer Landweg (KS),Mittlerer Landwg,,
IAMS,Hamburg Museumstraße (Ks),Museumstraße,,
IAMST,Hamburg Museumstraße (TS),Museumstraße,,
IAN,Neumünster (Uw),Neumünster,,
IAND,Nenndorf (Sw),Nenndorf,,
IANG,Hamburg Neugraben (GW),Neugraben,,
IANW,Hamburg Neuwiedenthal (GW),Neuwiedenthal GW,,
IANWT,Hamburg Neuwiedenthal (TS),Neuwiedenthal TS,,
IAO,Bad Oldesloe (Sp),Bad Oldesloe,,
IAO1,Hamburg Ohlsdorf 1 (ST),Ohlsdorf 1,,
IAO2,Hamburg Ohlsdorf 2 (ST),Ohlsdorf 2,,
IAOF,Hamburg Ohlsdorf (Flughafen) (TS),Ohlsdorf (Flgh.),,
IAOH,Hamburg Ohlsdorf (GW),Ohlsdorf,,
IAOS,SS - Owschlag,Owschlag,,
IAOST,Hamburg Ottensen (TS),Ottensen,,
IAOW,Hamburg DC Ohlsdorf (GW),Ohlsdorf DC,,
IAPB,Hamburg Poppenbüttel (GW),Poppenbüttel,,
IAPBT,Hamburg Poppenbüttel (TS),Poppenbüttel,,
IAPP,Hamburg Waschanlage Poppenbüttel (ST),Poppenbüttel W,,
IARB,Hamburg Reinbek (TS),Reinbek,,
IARI,Hamburg Rissen (GW),Rissen,,
IARIT,Hamburg Rissen (TS),Rissen,,
IARO,Hamburg Rothenburgsort (GW),Rothenburg (GW),,
IAROG,Rotenburg (Wümme) (Uw),Rotenbg(Wümme),,
IAROT,Hamburg Rothenburgsort (TS),Rothenburg (TS),,
IARP,Hamburg Reeperbahn (TS),Reeperbahn,,
IASD,Hamburg Sülldorf (TS),Sülldorf,,
IASH,Hamburg Stadthausbrücke (TS),Stadthausbrücke,,
IASTG,Hamburg Sternschanze (GW),Sternschanze,,
IASTN,Hamburg Sternschanze (NL),Sternschanze NL,,
IASTT,Hamburg Sternschanze (TS),Sternschanze,,
IATA,Hamburg tGW A (tGW),Hamburg tGW A,,
IATB,Hamburg tGW B (tGW),Hamburg tGW B,,
IATC,Hamburg tGW C (tGW),Hamburg tGW C,,
IATD,Hamburg Thesdorf (GW),Thesdorf,,
IATDT,Hamburg Thesdorf (TS),Thesdorf,,
IATG,Tönning (LUw),Tönning,,
IATK,Hamburg Tiefstack (ES),Tiefstack,,
IATS,Hamburg Tiefstack (KS),Tiefstack,,
IAVE,Hamburg Veddel (GW),Veddel (GW),,
IAVET,Hamburg Veddel (TS),Veddel (TS),,
IAWA,Wasbek (Uw),Wasbek,,
IAWB,Hamburg Wandsbek (GW),Wandsbek (GW),,
IAWBT,Hamburg Wandsbek (TS),Wandsbek (TS),,
IAWD,Hamburg Wedel (GW),Wedel,,
IAWH,Hamburg Wilhemsburg (GW),Wilhemsburg,,
IAWO,Hamburg Wohltorf (GW),Wohltorf,,
IBAAN,Berlin Abnehmeranlage Nord (AA),Nord,,
IBAAO,Berlin Abnehmeranlage Ost (AA),Ost,,
IBAAW,Berlin Abnehmeranlage West (AA),West,,
IBADL,Berlin Adlershof (Sst),Adlershof,,
IBAG,Glasower Damm (Sp),Glasower Damm,,
IBAHS,Berlin Anhalter Bahnhof (unten) (Sst),Anhalter Bahnhof,,
IBAHU,Berlin Anhalter Bahnhof (GUw),Anhalter Bahnhof,,
IBALE,Berlin Alexanderplatz (GUw),Alexanderplatz,,
IBALK,Berlin Alexanderplatz (GKs),Alexanderplatz,,
IBALS,Berlin Alexanderplatz (Sst),Alexanderplatz,,
IBARF,Berlin Reinickendorf (GKs),Reinickendorf,,
IBARK,Berlin Arkenberge (GUw),Arkenberge,,
IBASN,Sornoer Buden Nord VSS,VSS SornoerBuden,,
IBBCH,Berlin Buckower Chaussee (Sst),Buckower Ch,,
IBBEU,Berlin Beusselstraße (Sst),Beusselstraße,,
IBBEV,Berlin Bellevue (GUw),Bellevue,,
IBBF,Blankenfelde (GUw),Blankenfelde,,
IBBFD,Bergfelde (b. Berlin) (GUw),Bergfelde,,
IBBFE,Bergfelde (b. Berlin) (GKs),Bergfelde,,
IBBGH,Bergholz (b Potsdam) (Sp),Bergholz,,
IBBI,Birkenwerder (b. Berlin) (GUw),Birkenwerder,,
IBBIK,Berlin Biesdorfer Kreuz (GUw),Biesdorfer Kreuz,,
IBBIR,Birkenstein (b. Berlin) (GUw),Birkenstein,,
IBBIS,Birkenwerder (b. Berlin) (Sst),Birkenwerder,,
IBBKB,Berlin Blankenburg (Sst),Blankenburg,,
IBBMW,Berlin Baumschulenweg (Sst),Baumschulenweg,,
IBBON,Borne (Mark) (Uw),Borne (Mark),,
IBBOR,Borgsdorf (GUw),Borgsdorf,,
IBBOS,Berlin Bornholmer Straße (Sst),Bornholmer St,,
IBBR,Brieske Verbindungskurve RSS,RSS VBK Brieske,,
IBBRN,Bernau (b. Berlin) (GUw),Bernau,,
IBBRS,Bernau (b. Berlin) (GKs),Bernau,,
IBBS,Berlin Böttgerstraße (GUw),Böttgerstraße,,
IBBSR,Berlin Beusselstraße (GUw),Beusselstraße,,
IBBST,Berlin Bornholmer Straße (GKs),Bornholmer St,,
IBBSW,Berlin Baumschulenweg (GKs),Baumschulenweg,,
IBBUK,Berlin Buch (GKs),Buch,,
IBBUP,Berlin Bundesplatz (Sst),Bundesplatz,,
IBBUS,Berlin Buch (Sst),Buch,,
IBBW,Berlin Baumschulenweg (GUw),Baumschulenweg,,
IBCAS,Calau Süd VSS,VSS Calau Süd,,
IBCHA,Berlin Charlottenburg (GUw),Charlottenburg,,
IBCHB,Berlin Charlottenburg (Sst),Charlottenburg,,
IBCN,Calau (Niederlausitz) (Sp),Calau(Niederl),,
IBCO,Coschen Schstr,Coschen Schstr,,
IBCON,Coschen (Ks),Coschen,,
IBCS,Cottbus (Uw),Cottbus,,
IBCSF,Cottbus FZI-Werk,Cottbus FZI-Werk,,
IBCSN,Cottbus B 12,Cottbus B 12,,
IBCSP,Cottbus (Sp),Cottbus SP,,
IBCST,Cottbus B 23,Cottbus B 23,,
IBCSU,Cottbus (Urw),Cottbus,,
IBDKH,Doberlug-Kirchhain (Urw),Doberlug-Kh,,
IBEIW,Eichwalde (b. Berlin) (GUw),Eichwalde,,
IBERG,Erkner (GUw),Erkner,,
IBERK,Erkner (Sp),Erkner,,
IBEW,Elsterwerda (Sp),Elsterwerda,,
IBFAH,Falkenhagener Kreuz (Sp),Falkenh Kreuz,,
IBFAL,Berlin Frankfurter Allee (GUw),Frankfurter Al,,
IBFFO,Berlin Friedrichsfelde Bw (Sst),Friedrichsfelde,,
IBFHS,Schönefeld Flughafen (GUw),Schönefeld Fh,,
IBFHU,Bln-Schönefeld (Uw),Bln-Schönef Uw,,
IBFIS,Berlin Friedrichstraße (Sst),Friedrichstraße,,
IBFLS,Berlin Flughafen BBI Terminal (Sst),Flughafen Tm,,
IBFLT,Berlin Flughafen BBI Terminal (GUw),Flughafen Tm,,
IBFOH,Berlin Frohnau (GUw),Frohnau,,
IBFOS,Berlin Frohnau (Sst),Frohnau,,
IBFRD,Fredersdorf (b. Berlin) (GUw),Fredersdorf,,
IBFRF,Berlin Friedrichsfelde Ost (GUw),Friedrichsfelde,,
IBFRH,Berlin Friedrichshagen (GUw),Friedrichshagen,,
IBFRI,Berlin Friedrichstraße (GUw),Friedrichstraße,,
IBFRS,Frankfurt (Oder) (Uw),Frankf(O)Rg,,
IBFRW,Frankfurt (Oder)-Rosengarten (Urw),Frankf(O)Rg,,
IBFUE,Fürstenwalde (Spree) (Ks),Fürstenwalde Ks,,
IBFUS,Fürstenwalde (Spree) Schutzstrecke,Fürstenw Schstr,,
IBFUW,Fürstenwalde (Spree) (Ks alt),Fürstenw(Spr),,
IBGA,Berlin Grünau (GUw),Grünau,,
IBGAB,Berlin Grünau (Sst),Grünau,,
IBGAS,Berlin Grünau Betriebswerkstatt (Sst),Grünau Bw,,
IBGBP,Potsdam Griebnitzsee (Sp),Griebnitzsee,,
IBGBS,Potsdam Griebnitzsee (GUw),Griebnitzsee,,
IBGD,Berlin Grunewald Hundekehle (GUw),Hundekehle,,
IBGDS,Berlin Hundekehle Betriebswerkst (Sst),Hundekehle Bw,,
IBGH,Genshagener Heide (Uw),Gensh Heide Uw,,
IBGKG,Berlin Grünauer Kreuz (GUw),Grünauer Kreuz,,
IBGKU,Grünauer Kreuz (Sp),Grünauer Kreuz,,
IBGOL,Golm (Uw),Golm,,
IBGS,Berlin Gesundbrunnen (GUw),Gesundbrunnen,,
IBGSA,Berlin Gesundbrunnen I Bstg A (Sst),Gesundbrunnen I,,
IBGSB,Berlin-Gesundbrunnen II Bstg B (Sst),Gesundbrunnen II,,
IBGSK,Berlin Gesundbrunnen (GKs),Gesundbrunnen,,
IBGSS,Berlin Greifswalder Straße (GUw),Greifswalder St,,
IBGWS,Berlin Grunewald (Sst),Grunewald,,
IBHAL,Berlin Halensee (GUw),Halensee,,
IBHAS,Berlin Halensee (Sst),Halensee,,
IBHBE,Halbe (Sp),Halbe,,
IBHBF,Berlin Lehrter Bahnhof Hbf (GUw),Lehrter Bahnhof,,
IBHBK,Berlin Hauptbahnhof (GKs),Hauptbahnhof,,
IBHBS,Berlin Hauptbahnhof I oben (Sst),Hauptbahnhof I,,
IBHBT,Berlin Hauptbahnhof II unten (Sst),Hauptbahnhof II,,
IBHC,Hosena VSS,VSS Hosena,,
IBHDS,Berlin Hermsdorf (Sst),Hermsdorf,,
IBHED,Berlin Hermsdorf (GUw),Hermsdorf,,
IBHEE,Berlin Heerstraße (GUw),Heerstraße,,
IBHEI,Berlin Heidelberger Platz (GUw),Heidelbger Pl,,
IBHER,Berlin Oderstraße (GUw),Oderstraße,,
IBHES,Berlin Hermannstraße (Sst),Hermannstraße,,
IBHFA,Berlin Ostbahnhof alt (GUw),Ostbahnhof,,
IBHGM,Strausberg Hegermühle (GUw),Hegermühle,,
IBHKM,Berlin Hackescher Markt (GKs),Hackescher Markt,,
IBHLS,Berlin Heiligensee (GUw),Heiligensee,,
IBHN,Hohen Neuendorf (b Berlin) (Sp),Hohen Neuendorf,,
IBHND,Hennigsdorf (b. Berlin) (Guw),Hennigsdorf,,
IBHNG,Hohen Neuendorf (b. Berlin) (GUw),Hohen Neuendorf,,
IBHNK,Hohen Neuendorf (b. Berlin) (GKs),Hohen Neuendorf,,
IBHNS,Hohen Neuendorf (b. Berlin) (Sst),Hohen Neuendorf,,
IBHO,Berlin Hohenzollerndamm (Sst),Hohenzollerndamm,,
IBHOZ,Berlin Hohenzollerndamm (GUw),Hohenzollerndamm,,
IBHPN,Hoppegarten (Mark) (GUw),Hoppegarten,,
IBHPS,Hoppegarten (Mark) (Sst),Hoppegarten,,
IBHRA,Horka (AT),Horka AT,,
IBHSH,Berlin Hohenschönhausen (GUw),Hohenschönhausen,,
IBHSR,Berlin Hermannstraße (GUw),Hermannstraße,,
IBHST,Berlin Heerstraße (Sst),Heerstraße,,
IBHUM,Berlin Humboldthain (GKs),Humboldthain,,
IBIP,Berlin Innsbrucker Platz (Sst),Innsbrucker Pl,,
IBJB,Berlin Jannowitzbrücke (GUw),Janowitzbrücke,,
IBJUE,Jüterbog (Sp),Jüterbog,,
IBJUN,Berlin Jungfernheide (GUw),Jungfernheide,,
IBKAG,Berlin Karow (GUw),Karow,,
IBKAU,Berlin-Karow (Uw),Bln-Karow UW,,
IBKBK,Berlin Karl-Bonhoeffer-Klinik (GUw),Karl-Bonhoeffer,,
IBKD,Berlin Kaulsdorf (GUw),Kaulsdorf,,
IBKH,Berlin Karlshorst (GUw),Karlshorst,,
IBKHD,Berlin Köllnische Heide (Sst),Köllnische Heide,,
IBKHE,Berlin Köllnische Heide (GKs),Köllnische Heide,,
IBKHS,Berlin Karlshorst (Sst),Karlshorst,,
IBKP,Berlin Köpenick (GUw),Köpenick,,
IBKPA,Berlin Köpenick alt (GUw),Köpenick (alt),,
IBKPS,Berlin Köpenick (Sst),Köpenick,,
IBKW,Königs Wusterhausen (GUw),K-Wusterhausen,,
IBLAK,Berlin Lankwitz (GUw),Lankwitz,,
IBLAS,Berlin Landsberger Allee (Sst),Landsberger Al,,
IBLIO,Berlin Lichterfelde Ost (Sst),Lichterfelde O,,
IBLIS,Berlin Lichterfelde Süd (GUw),Lichterfelde S,,
IBLIW,Berlin Lichterfelde West (GUw),Lichterfelde W,,
IBLN,Lübbenau (Spreewald) (Sp),Lübbenau(Sprw),,
IBLNN,Lübbenau (Spreewald) (Sp neu),Lübbenau(Sprw),,
IBLNS,Lübbenau Süd Schutzstrecke,Lübbenau Schstr,,
IBLO,Berlin Lichtenberg (GUw),Lichtenberg,,
IBLOA,Lohsa/West (AT),Lohsa/West AT,,
IBLOW,Lohsa/West (Urw),Lohsa/West Urw,,
IBLRD,Berlin Lichtenrade (Sst),Lichtenrade,,
IBLST,Berlin Landsberger Allee (GUw),Landsberger Al,,
IBLT,Berlin NSV Nord (Olsp),Bln NSV Nord,,
IBLTA,Lindthal Abzweig VSS,VSS Abz Lindthal,,
IBLWS,Berlin Lichterfelde West (Sst),Lichterfelde W,,
IBMAH,Mahlow (GUw),Mahlow,,
IBMAR,Berlin Marzahn (GUw),Marzahn,,
IBMAS,Mahlow (Sst),Mahlow,,
IBMC,Mücka (AT),Mücka AT,,
IBMDF,Berlin Mahlsdorf (Sst),Mahlsdorf,,
IBMEX,Berlin Mexikoplatz (GUw),Mexikoplatz,,
IBMF,Berlin Marienfelde (GUw),Marienfelde,,
IBMFS,Berlin Marienfelde (Sst),Marienfelde,,
IBMKD,Berlin Markgrafendamm (Nl),Markgrafendamm,,
IBMM,Mühlenbeck-Mönchmühle (GUw),Mühlenbeck,,
IBMXS,Berlin Mexikoplatz (Sst),Mexikoplatz,,
IBNB,Berlin Nordbahnhof (GUw),Nordbahnhof,,
IBNE,Neuhof (b Zossen) (Uw),Neuhof(b Zossen),,
IBNG,Neuenhagen (b. Berlin),Neuenhagen,,
IBNI,Berlin Nikolassee (GUw),Nikolassee,,
IBNKN,Berlin Neukölln (GUw),Neukölln,,
IBNKR,Berlin Nordkreuz,Nordkreuz,,
IBNLH,Berlin Halensee (Nls),Halensee,,
IBNPL,Berlin Nöldnerplatz (GUw),Nöldnerplatz,,
IBOK,Berlin Markgrafendamm (GUw),Markgrafendamm,,
IBOKN,Berlin Ostkreuz (Sp),Ostkreuz,,
IBOKR,Berlin Ostkreuz (Sst),Ostkreuz,,
IBOLS,Berlin Olympiastadion (GUw),Olympiastadion,,
IBOR,Oranienburg (GUw),Oranienburg,,
IBORB,Oranienburg (Sst),Oranienburg,,
IBORS,Berlin Oranienburger Straße (Sst),Oranienburger St,,
IBORU,Berlin Oranienburger Straße (GKs),Oranienburger St,,
IBOSB,Berlin Ostbahnhof (GUw),Ostbahnhof,,
IBOSW,Berlin Ostbahnhof Westkopf (Sst),Ostbahnhof W,,
IBP,Plessa (Sp),Plessa,,
IBPAP,Berlin Papestraße (GUw),Papestraße,,
IBPB,Berlin Perleberger Brücke (GUw),Perleberger Br,,
IBPD,Potsdam (GUw),Potsdam,,
IBPHD,Berlin Pankow-Heinersdorf (GUw),Pankow-Heinersdf,,
IBPHZ,Berlin-Pankow-Heinersdorf (ZES),Pankow-Hein ZES,,
IBPIC,Berlin Pichelsberg (Sst),Pichelsberg,,
IBPKR,Berlin Pankow (GUw),Pankow,,
IBPKS,Berlin Pankow (Sst),Pankow,,
IBPLA,Berlin Prenzlauer Allee (GUw),Prenzlauer Allee,,
IBPOE,Berlin Poelchaustraße (GUw),Poelchaustraße,,
IBPOO,Berlin NSV Süd (Olsp),Bln NSV Süd,,
IBPOP,Berlin Potsdamer Platz (unten) (Sst),Potsdamer Platz,,
IBPOT,Priort (Uw),Priort,,
IBPOU,Berlin Potsdamer Platz (GUw),Potsdamer Platz,,
IBPRS,Berlin Priesterweg (GUw),Priesterweg,,
IBPSA,Berlin Priesterweg I GUw (Sst),Priesterweg I,,
IBPSB,Berlin Priesterweg II Bahnhof (Sst),Priesterweg II,,
IBRD,Berlin Rahnsdorf (GUw),Rahnsdorf,,
IBRG,Berlin Rummelsburg (GUw),Rummelsburg,,
IBRGB,Berlin-Rummelsburg (Uw),Bln-Rummelsbg,,
IBRGT,Röntgental (GUw),Röntgental,,
IBRIX,Berlin Rixdorfer Straße (GUw),Rixdorfer Straße,,
IBRST,Berlin Rathaus Steglitz (GUw),Steglitz,,
IBRU,Ruhland (Sp),Ruhland (Sp),,
IBRUS,Ruhland Süd RSS,RSS Ruhland Süd,,
IBRUW,Ruhland West VSS,VSS Ruhland West,,
IBSAL,Berlin Schönhauser Allee (GUw),Schönhauser Al,,
IBSAP,Berlin Savignyplatz (Sst),Savignyplatz,,
IBSC,Berlin Schichauweg (GUw),Schichauweg,,
IBSCG,Berlin Schichauweg I GUw (Sst),Schichauweg,,
IBSCS,Berlin Schichauweg II Bahnhof (Sst),Schichauweg,,
IBSDE,Berlin Südende (Sst),Südende,,
IBSGR,Berlin Schöneberg (GUw),Schöneberg,,
IBSKR,Berlin Südkreuz (Sp),Südkreuz,,
IBSN,Senftenberg (Sp),Senftenberg Sp,,
IBSNF,Schönfließ (GUw),Schönfließ,,
IBSNL,Berlin Schönholz (GUw),Schönholz,,
IBSNS,Berlin Schönholz (GKs),Schönholz,,
IBSO,Berlin Sonnenallee (Sst),Sonnenallee,,
IBSON,Berlin Sonnenallee (GUw),Sonnenallee,,
IBSPD,Berlin-Spandau (Sp),Bln-Spandau,,
IBSPF,Berlin Spindlersfeld (GUw),Spindlersfeld,,
IBSPS,Berlin Spandau (Sst),Spandau,,
IBSR,Skyro VSS,VSS Skyro,,
IBSRR,Berlin Schöneberg I Ring (Sst),Schöneberg I,,
IBSRV,Berlin Schöneberg II Vorort (Sst),Schöneberg II,,
IBSRW,Berlin Stresow (GUw),Stresow,,
IBST,Strausberg (GUw),Strausberg,,
IBSTN,Strausberg Nord (GUw),Strausberg Nord,,
IBSTO,Berlin Storkower Straße (GUw),Storkower Straße,,
IBSWA,Berlin Schöneweide I (Sst),Schöneweide I,,
IBSWB,Berlin Schöneweide II (Sst),Schöneweide II,,
IBSWP,Berlin Schöneweide (GUw),Schöneweide,,
IBTF,Berlin Tempelhof (Sst),Tempelhof,,
IBTFA,Berlin Tempelhof ZBA I (Sst),Tempelhof ZBA I,,
IBTFB,Berlin Tempelhof ZBA II (Sst),Tempelhof ZBAII,,
IBTFD,Berlin Tempelhofer Damm (GUw),Tempelhofer Damm,,
IBTG,Berlin Tegel (GUw),Tegel,,
IBTGN,Berlin Tiergarten (GUw),Tiergarten,,
IBTHF,Berlin Tempelhof ZBA (GUw),Tempelhof ZBA,,
IBTHR,Thyrow (Urw),Thyrow Urw,,
IBTHU,Thyrow (Urw neu),Thyrow,,
IBTP,Berlin Treptow (GUw),Treptow,,
IBTPK,Berlin Treptower Park (GKs),Treptower Park,,
IBTPS,Berlin Treptower Park (Sst),Treptower Park,,
IBUDL,Berlin Unter den Linden (unten) (Sst),Unter den Linden,,
IBUK,Uckro (Ks),Uckro,,
IBWAI,Berlin Waidmannslust (Sst),Waidmannslust,,
IBWAM,Waßmannsdorf (GUw),Waßmannsdorf,,
IBWED,Berlin Wedding (GUw),Wedding,,
IBWEG,Berlin Westend (Sst),Westend,,
IBWES,Berlin Westend (GUw),Westend,,
IBWG,Wiesenburg (Mark) (Sp),Wiesenburg(M),,
IBWH,Berlin Westhafen (GUw),Westhafen,,
IBWHR,Berlin Wuhlheide (Sp),Wuhlheide,,
IBWI,Wildau (b. Berlin) (GUw),Wildau,,
IBWIN,Berlin Wittenau (GUw),Wittenau,,
IBWIS,Berlin Wittenau (Sst),Wittenau,,
IBWKR,Berlin Westkreuz,Westkreuz,,
IBWL,Berlin Wilmersdorf (GUw),Wilmersdorf,,
IBWLN,Berlin Witzleben (Sst),Witzleben,,
IBWM,Berlin Wilhelmsruh (Sst),Wilhelmsruh,,
IBWOK,Berlin Wollankstraße (Sst),Wollankstraße,,
IBWRK,Berlin Warschauer Straße (GKs),Warschauer St,,
IBWRR,Berlin Westkreuz I Ring (Sst),Westkreuz I,,
IBWRS,Berlin Warschauer Straße (Sst),Warschauer St,,
IBWRV,Berlin Westkreuz II Vorort (Sst),Westkreuz II,,
IBWS,Berlin Wannsee (GUw),Wannsee,,
IBWSB,Berlin Wannsee I Bstg A (Sst),Wannsee I,,
IBWSE,Berlin Wannsee II Bstg B (Sst),Wannsee II,,
IBWSS,Berlin Wannsee Bw (Sst),Wannsee Bw,,
IBWST,Berlin Windscheidstraße (GUw),Windscheidstraße,,
IBWZ,Berlin Witzleben (GUw),Witzleben,,
IBZD,Berlin Zehlendorf (Sst),Zehlendorf,,
IBZEP,Zepernick (b. Berlin) (GKs),Zepernick,,
IBZN,Zeuthen (GUw),Zeuthen,,
IBZOO,Berlin Zoologischer Garten (GUw),Zoologischer Ga,,
IBZOS,Berlin Zoologischer Garten (Sst),Zoologischer Ga,,
IBZRB,Berlin Zentralrechner VLS (ZR),VLS ZR Berlin,,
IDAZ,Radebeul-Zitzschewig (Sp),Zitzschewig,,
IDBOE,Böhla (Uw),Böhla,,
IDC,Chemnitz (Uw),Chemnitz,,
IDDE,Döbeln (Ks),Döbeln,,
IDF,Dresden-Friedrichstadt (Sp),Dre-Friedrst,,
IDGC,Großenhain VSS,VSS Großenhain,,
IDGLA,Glaubitz RSS,RSS Glaubitz,,
IDGLS,Glauchau-Schönbörnchen (Sp),Glauchau-Sch,,
IDGZ,Gößnitz (Uw),Gößnitz,,
IDKC,Klingenberg-Colmnitz (Ks),Klingenb-Colm,,
IDKTF,Dresden Flughafen (Olsp),Dre Flughafen,,
IDNS,Dresden-Niedersedlitz (Uw),Dre-Niedersedl,,
IDP,Plauen (Ks),Plauen Ks,,
IDR,Riesa (Uw),Riesa,,
IDRO,Röderau VSS,VSS Röderau,,
IDSN,Schöna SYSTR,SYSTR Schöna,,
IDSTT,Dresden-Stetzsch (Uw),Dre-Stetzsch,,
IDWR,Werdau (Uw),Werdau,,
IDZN,Zeithain Bogendreieck VSS,VSS Zeith Bogend,,
IDZNH,Zeithain (SP),Zeithain,,
IEALN,Altena (Westf) (Ks),Altena,,
IEBO,Bochum (Sp),Bochum,,
IEBOM,Bochum (Ola),Bochum,,
IEBPR,Bochum Präsident (Sp),Bo Präsident,,
IEBRM,Bochum Präsident (OLA),Bo Präsident,,
IEBTH,Bottrop (Sp),Bottrop,,
IEBWE,Brackwede (Sp),Brackwede,,
IEDAK,Datteln (Kw),Datteln,,
IEDAT,Datteln (Uw),Datteln,,
IEDEV,Dortmund-Eving (Sp),Eving,,
IEDG,Duisburg (Uw),Duisburg,,
IEDLS,Dortmund Lütgendortmund-Tunnel (Olsp),Lütgendortm-T,,
IEDNO,Dortmund Nordmarkt Ost,Do Nordmarkt Ost,,
IEDO,Dortmund (Uw),Dortmund,,
IEDOI,Dortmund (Sp),Dortmund,,
IEDOZ,Dortmund ZES West,Dortmund ZES,,
IEDSH,Dortmund-Scharnhorst (Uw),Scharnhorst,,
IEDSN,Deusen (Sp),Deusen,,
IEDUL,Dülmen (Ks),Dülmen,,
IEDUM,Dülmen (Ola),Dülmen,,
IEE,Essen (Uw),Essen,,
IEEL,Elten (Gsp),Elten,,
IEELM,Elten (Ola),Elten,,
IEEM,Emmerich (Ks),Emmerich,,
IEEMG,Emmerich (GUw),Emmerich,,
IEEMM,Emmerich Schalthaus Mitte,Emmerich Sh Mi,,
IEEMO,Emmerich Schalthaus Ost,Emmerich Sh O,,
IEEMW,Emmerich Schalthaus West,Emmerich Sh W,,
IEERI,Ehringhausen (Kr Lippstadt) (Uw),Ehringhausen,,
IEERM,Ehringhausen (Ola),Ehringhausen,,
IEEST,Essen-Steele (Sp),Essen-Steele,,
IEESW,Emmerich Systemwechsel Fr Strecke (Fwst),Emmerich Systemw,,
IEFP,Finnentrop (Uw),Finnentrop,,
IEGS,Gelsenkirchen Bismarckstraße (Sp),Ge Bismarckstr,,
IEHFD,Herford (Sp),Herford,,
IEHG,Hagen (Uw),Hagen,,
IEHGL,Hagen-Lennhof (Urw),Hagen-Lennhof,,
IEHM,Hamm (Westf) (Sp),Hamm,,
IEHRW,Hamm Rbf Hrw (Fwst),Hamm Rbf Hrw,,
IEKC,Kirchhellen (Sw),Kirchhellen,,
IEKV,Kattenvenne (Ks),Kattenvenne,,
IEKVM,Kattenvenne (OLA),Kattenvenne,,
IELU,Lünen (Sp),Lünen,,
